"","FIPS","Year","PM2.5","CMR"
"43350","55011",1995,7.22117349531817,296.609097120311
"43351","55011",1996,7.35421861536797,323.272928801751
"43352","55011",1997,7.06151837231611,368.144665640597
"43353","55011",1998,7.05298289361095,333.975720908006
"43354","55011",1999,7.27565008287017,363.383154885722
"43355","55011",2000,6.9324836950616,313.390643427846
"43356","55011",2001,6.9178769521226,286.257373597175
"43357","55011",2002,6.20630204576086,305.469583903598
"43358","55011",2003,6.3020944400909,308.577549144455
"43359","55011",2004,6.20410591142359,217.884375672426
"43360","55011",2005,6.40450736871234,221.97618544873
"43361","55011",2006,6.18295782383527,263.402650390441
"43362","55011",2007,6.19649964622024,260.226823814714
"43363","55011",2008,6.22678867261106,216.206508520495
"43364","55011",2009,5.82832470326997,237.877858580538
"43365","55011",2010,5.55155931829815,263.05064187534
"43366","55013",1990,6.53473213886952,422.715150622195
"43367","55013",1991,6.75561737669792,404.081464868764
"43368","55013",1992,6.59832735840149,343.609431194441
"43369","55013",1993,6.03067265539491,377.896551881424
"43370","55013",1994,6.33624456790854,322.819228380907
"43371","55013",1995,5.90592812745047,350.225459545854
"43372","55013",1996,6.07762852617515,380.128949270866
"43373","55013",1997,5.6362089683413,302.074054977399
"43374","55013",1998,5.64402165520273,366.930807763189
"43375","55013",1999,5.96490925297051,321.24083746789
"43376","55013",2000,5.67767183526867,355.846281356833
"43377","55013",2001,5.81648356444924,311.005665510418
"43378","55013",2002,5.2587537756346,292.349479187185
"43379","55013",2003,5.29534597530962,312.893003641575
"43380","55013",2004,5.24443152913248,269.068773711433
"43381","55013",2005,5.38218955557061,243.050464068615
"43382","55013",2006,5.20033824457987,246.858971278869
"43383","55013",2007,5.24210816060538,231.775998385335
"43384","55013",2008,5.21057665450438,244.167626615739
"43385","55013",2009,4.92116326648137,208.91487431756
"43386","55013",2010,4.49689524815414,220.010585804761
"43387","55015",1990,9.23610102650671,315.233143021581
"43388","55015",1991,9.06712921221934,331.631953033995
"43389","55015",1992,9.15925777589697,247.532089975742
"43390","55015",1993,8.07111525475658,345.202253231115
"43391","55015",1994,8.60692908157172,269.875003196331
"43392","55015",1995,7.82032741720872,299.237182760603
"43393","55015",1996,8.05658212423533,269.660931883463
"43394","55015",1997,7.8484243654115,260.319446139216
"43395","55015",1998,7.68810980741415,308.345356547366
"43396","55015",1999,8.17454564535176,273.784840078348
"43397","55015",2000,7.48970879377101,267.216423896577
"43398","55015",2001,7.57037086118276,252.866269506635
"43399","55015",2002,6.85723025419735,241.680548846101
"43400","55015",2003,6.92498388703802,186.061680038833
"43401","55015",2004,6.81389144079201,202.057852132621
"43402","55015",2005,7.23769971424882,241.226190054416
"43403","55015",2006,6.8725476510318,226.783905537867
"43404","55015",2007,6.73693122864106,187.504484616887
"43405","55015",2008,6.96688371898046,168.733917895056
"43406","55015",2009,6.42069970849522,178.348871537907
"43407","55015",2010,5.86915804581745,176.992254217989
"43408","55017",1990,7.27870177376167,412.821319655351
"43409","55017",1991,7.51251793428491,394.272542517515
"43410","55017",1992,7.40173799883235,370.87109705018
"43411","55017",1993,6.7001567718514,337.993659249345
"43412","55017",1994,6.96851889299905,341.480910928396
"43413","55017",1995,6.47108547289071,339.149929273501
"43414","55017",1996,6.67898076447166,360.469291057714
"43415","55017",1997,6.29143067493825,331.440662998307
"43416","55017",1998,6.15918571954015,350.512907775183
"43417","55017",1999,6.53855869580374,345.7256137762
"43418","55017",2000,6.18378158682435,321.802327352688
"43419","55017",2001,6.25252522609796,319.478672227597
"43420","55017",2002,5.6830266682153,329.41316173271
"43421","55017",2003,5.68279006141379,255.497890011161
"43422","55017",2004,5.5995904017615,221.259071881085
"43423","55017",2005,5.92156956064373,230.484359921358
"43424","55017",2006,5.63781693471569,190.159102613755
"43425","55017",2007,5.65335760602558,215.493064162229
"43426","55017",2008,5.81627621692122,188.875735082979
"43427","55017",2009,5.32781906775032,196.731195583877
"43428","55017",2010,4.93003248054372,169.475509103847
"43429","55019",1990,6.93645298991453,360.039443851645
"43430","55019",1991,7.11342250811868,328.988498773677
"43431","55019",1992,7.14206592536735,333.529488244778
"43432","55019",1993,6.36548600330092,334.899720998922
"43433","55019",1994,6.63113117337138,315.315701003645
"43434","55019",1995,6.20624782382224,317.152355396425
"43435","55019",1996,6.43661124805405,343.100030382752
