,FIPS,civil_unemploy_1990,civil_unemploy_2000,civil_unemploy_2010,median_HH_inc_1990,median_HH_inc_2000,median_HH_inc_2010,femaleHH_ns_pct_1990,femaleHH_ns_pct_2000,femaleHH_ns_pct_2010,vacant_HHunit_1990,vacant_HHunit_2000,vacant_HHunit_2010,owner_occ_pct_1990,owner_occ_pct_2000,owner_occ_pct_2010,eduattain_HS_1990,eduattain_HS_2000,eduattain_HS_2010,pctfam_pover_1990,pctfam_pover_2000,pctfam_pover_2010,healthfac_1999,healthfac_2005,healthfac_2005_1999,population_2000
612,20031,5.5,3,4.1,24435,37839,47171,7.921635434,6.9,8.6,10.80280172,10,11.8,77.3,78.3,76.8,76.9,40.6,38.1,7.303839733,5,8.2,0,0,0,8865
613,20035,6.5,5,6.3,25047,34406,40749,12.29508197,9.6,10.8,9.775836598,10.4,13,71.2,70.8,68.4,76.9,31.1,30.7,7.8495584,9.2,10.1,1.818632719,2.204403296,0.385770577,36291
614,20037,6.7,3.1,6.8,19616,29409,35286,13.49371241,9.3,10.8,11.6180564,10,11.6,67.5,64.4,61.4,74.7,30.7,29.3,12.77214917,9.4,9.2,2.510328958,2.484179698,-0.02614926,38242
615,20041,3.8,2.1,5.3,22953,35975,46457,9.224121736,7.7,9,10.37433155,9,10,73.5,74.8,72.4,79.7,39.3,38,8.744394619,5.3,8.9,1.964433416,1.757650951,-0.206782465,19344
616,20045,5,3.3,6.9,25244,37547,45831,13.18605055,8.5,8.6,5.172739286,4.4,6.8,52.5,51.9,52.8,88.8,22.3,20,9.95548361,6.2,8.1,1.880714672,2.020767892,0.14005322,99962
617,20051,3.5,2.9,3.7,22466,32339,44543,11.91567369,7.8,7.6,9.167791273,7.3,7.5,64.4,63.3,61.9,80.6,29.9,26.9,10.78101072,6.5,6.1,2.653869924,2.981059367,0.327189443,27507
618,20053,2.7,2,4.5,20064,35772,42200,8.239478364,6.2,6.9,23.96744046,23.1,24,77.4,79.6,78.6,76.6,35.5,41.2,9.904534606,4,4,0,0,0,6525
619,20055,3.2,3.4,3.7,27645,38474,50454,12.19778885,10.5,12.7,7.352941176,5.9,6.9,61.5,64.8,63.9,70.9,24.9,24.4,7.685009488,10,8.6,1.209189843,1.381931249,0.172741406,40523
620,20057,3.1,3.3,3.8,25041,37860,46621,11.60433914,9.2,11.8,8.946688803,6.8,7.2,64.9,64.8,64.1,76.6,23.1,25.8,8.341552769,9.9,14.2,1.971778914,2.156633188,0.184854273,32458
621,20059,6.2,2.4,5,24981,39052,49459,10.48720066,8.9,10.2,6.923593995,7.6,9.4,72.7,73.5,71.1,77.1,39.5,39.4,9.295866688,5.6,5.3,1.492898644,1.856036152,0.363137508,24784
622,20061,8,3.6,6.5,21905,31917,45559,13.23403736,12.3,16.1,10.67603748,12.6,12.6,45.5,50.5,46.8,83.4,30,30.2,13.34692409,9.7,9.2,1.32393459,1.145024511,-0.17891008,27947
623,20079,3.3,2.5,5,27539,40907,46604,9.693633317,7.7,8.7,5.768917819,6,7.7,68.4,71.9,70.7,81.2,30.1,32.7,5.533127523,4.2,6.3,1.673309197,2.129666251,0.456357054,32869
624,20087,5.2,2.3,4.2,29048,45535,56886,6.762203314,7,8,8.489071904,8.8,9.7,83.9,84.8,84.1,81,42.5,41.2,6.319290466,5.3,4.6,1.302507327,1.302507327,0,18426
625,20091,3.1,1.7,4.6,42741,61455,73733,10.79764852,7.8,8.7,5.356734071,3.9,6,69.4,72.3,70.8,92.9,17.5,16.7,2.530735422,2.1,3.6,2.558270485,3.001644919,0.443374434,451086
626,20099,7.3,2.3,6.5,21871,30875,39049,13.68684499,10.2,11.5,11.87858284,10.8,12.6,73.3,73.2,70.2,74.2,31.9,30,10.77232627,8.9,8.4,2.189621196,2.277206043,0.087584848,22835
627,20103,5.2,1.9,6.5,32500,48114,61107,11.59505978,9.5,10.6,7.284612491,5.5,7.8,65.2,67,67.7,84.5,33.9,32.8,5.94683295,4.8,5.7,1.281099416,1.353889156,0.07278974,68691
628,20109,1.8,2.5,2.2,22126,32131,39375,7.476635514,6.3,6.6,16.71214188,12.6,15.4,76.7,76.3,71.3,78.3,38.7,38.4,8.468677494,4.7,6.6,0,1.969796454,1.969796454,3046
629,20111,5.2,4.2,7.9,24050,32819,36921,11.86880604,8.4,10,8.971141782,7.2,12.7,61.3,61,62.2,81.9,31.9,30.8,9.488458415,9.6,14.9,1.669681369,1.892305552,0.222624183,35935
630,20113,3,2.8,2.4,27003,41138,53026,7.35035806,6,6.7,6.498491911,5.3,7.6,73.1,74,73.5,78.2,32.1,32.3,4.843266514,4.2,5.4,1.928672938,1.928672938,0,29554
631,20121,5.1,1.7,6.4,29259,46665,60539,9.67032967,8,8.9,6.342659681,5.6,7.8,77.1,78.6,78.4,78.5,36.7,34.8,5.218201584,3.6,5.7,1.199252231,1.375612853,0.176360622,28351
632,20123,3.2,2.7,1.4,22159,33385,44247,6.670140698,5.3,6.2,15.2724025,14.7,15.4,74,74.6,71.4,82.6,36.2,34.2,8.035251426,6.5,4.9,1.875360646,2.596653203,0.721292556,6932
633,20125,6.3,2.9,9.3,20864,30997,40603,13.43352816,10.1,11.5,12.55580357,13.4,13.2,72.3,71.6,70.1,73,30.2,32.5,11.86704514,9.2,10.6,2.344698224,2.565375703,0.22067748,36252
634,20127,3.6,1.9,3.4,22202,32163,42083,7.742998353,6.6,6.5,19.72054621,19.7,20.3,75.8,78,77.4,80.8,40.8,45.7,10.42553191,6.7,7.9,0,1.638269987,1.638269987,6104
635,20129,2,2.5,3.8,25659,37232,42273,7.157676349,6.8,8.3,14.85148515,14,14.8,72.7,71.3,69.2,75.8,34.5,34.8,11.38975967,8.5,3.4,0,0,0,3496
636,20135,1.9,1.1,3.2,23594,32340,47639,6.911636045,4.7,5.2,18.45703125,17.4,21.6,80,76,80.4,78,36.5,37.1,7.323452485,6.5,6.4,0,0,0,3454
637,20149,5.3,2.1,2.4,25305,40176,53430,8.154897494,7.2,7.9,8.25092707,7.4,8.7,77.4,78.4,78.7,81.8,37.4,31,6.934306569,6.4,5.3,1.977044319,2.031962216,0.054917898,18209
638,20155,4.6,2.9,4.8,24665,35510,41431,11.90406208,8.7,10.4,8.899913557,7.7,8.8,69.9,70.7,68.9,77.4,30.6,32.1,7.889212828,8.1,10.4,1.651489427,2.052785924,0.401296496,64790
639,20161,4.3,4.3,4.5,21700,32042,39257,10.10408922,6.8,9.2,6.944201504,5.4,8.6,44.1,47.2,41.8,91.7,22.5,21.2,11.39240506,8.5,11.3,1.623092469,2.195948634,0.572856165,62843
640,20169,4.1,2.4,5,25728,37308,45162,13.70096225,9.7,10.8,6.166879644,5.5,7,66.7,69,67.1,82.4,34.5,32.6,8.478308743,6,8.5,2.220273523,2.630744258,0.410470735,53597
641,20173,4.4,3.3,7.7,30216,42485,47848,14.89553935,10.9,12.4,7.985472411,7.7,8.5,63.7,66.2,65.4,82.4,29.3,28.8,8.277353455,7,10.4,2.00941111,2.267763967,0.258352857,452869
642,20177,5,2.7,7.1,29879,40988,47464,15.58100637,11.6,12.5,7.570552681,6.6,8.3,66.6,67.4,65.7,84.4,33.6,31,7.430563626,6.3,11.1,2.04272654,2.25465206,0.21192552,169871
643,20183,1.7,1.3,1.8,18834,28486,39836,6.626098715,4.7,4.8,17.208413,16,21.7,79.6,79.6,78.9,74,38,39.9,10.54766734,8.8,8.7,2.425044092,1.984126984,-0.440917108,4536
644,20189,1.9,2.4,3.7,27549,41830,50517,7.229778096,7.1,6.8,10.9168242,12.2,11.4,74.1,75.6,73.8,78.4,32,28.5,8.581314879,8.3,9.9,1.098297639,0,-1.098297639,5463
645,20191,4.5,3.2,6.5,26885,39415,49582,9.069245865,8,9,10.02878633,9.1,13,76.6,76.6,75.5,77.1,37.8,36.2,6.07826811,7.2,7.6,1.618746628,1.387497109,-0.231249518,25946
646,20201,2.3,1.4,2,19424,29363,39698,5.668016194,4.2,4.7,14.69448584,14.9,16.3,78.3,79.5,78.8,69.6,38.1,36,10.87174349,7.3,5.6,0,2.313743637,2.313743637,6483
647,20205,4.6,2.6,6.8,18776,29747,39301,8.85989011,7.8,9.1,17.61932823,14.9,16,77.7,78.1,75.8,74.6,37.2,41.2,11.66439291,7.5,8.8,1.935733643,2.22609369,0.290360046,10332
648,20209,8.7,5.2,12.2,23780,33784,38503,24.0408659,17.8,18.5,10.98086886,9.4,12.5,62.9,62.9,60.3,69.9,34.3,36.5,13.90946502,12.5,16.5,1.520122623,1.393445738,-0.126676885,157882
649,21001,5.9,6.5,11,15809,24055,29834,12.43769823,10.2,10.4,9.85390115,13.4,15,79.9,80.2,74.5,46.3,31.1,35.2,20.23187088,18.2,17.7,1.507770819,1.971700302,0.463929483,17244
650,21003,14.1,2.9,13.3,17915,31238,35247,11.2412178,9.8,11.3,12.31781852,14.2,15.7,76.7,79,75.8,51.1,39.2,39.5,19.47902259,13.2,14.8,0.842696629,1.235955056,0.393258427,17800
651,21005,3.5,2.7,6.8,27747,45433,55506,11.58666351,9.2,11.4,6.305995865,5.6,8.3,82.1,79.7,75.3,66.7,43,40.8,7.019164165,4.8,7.9,0,1.465124797,1.465124797,19111
652,21009,5.3,3.4,7.1,19546,31240,38374,12.66538733,9.8,11.8,7.505985073,10.2,11.4,70.8,72.3,67.9,54.5,40.4,40.5,18.336522,11.8,14.1,2.156022402,2.550416743,0.394394342,38033
653,21011,11.6,3.6,11.3,15940,26018,30458,13.29272662,10.3,12.1,9.002735638,11,15.1,76.5,79.8,75.8,46.3,34.5,38.2,22.20640569,16.4,21.8,0,0,0,11085
654,21013,9.8,4.7,9.8,13078,19057,24724,20.4524784,15.7,15.8,8.402291534,10,10.4,65.8,67.6,65.5,46.7,33.2,34.6,33.55575662,26.7,26.2,2.46174318,2.694610778,0.232867598,30060
655,21015,3.2,2.3,5.6,34485,53593,66549,12.14222109,9.8,10.9,6.281430434,6.3,6.4,72,74.3,74.4,76.4,32.8,30.9,6.40234201,4.4,5.8,1.709481225,2.116500564,0.407019339,85991
656,21019,6.1,4.5,7.6,23835,32749,38802,14.73262758,11.6,12.7,6.969342382,8.9,9.2,72.7,72.9,70.4,68.9,35.3,36.7,14.16019616,11.5,13.4,3.597845313,4.341534009,0.743688696,49752
657,21021,6.2,2.5,8.3,23125,35241,40720,15.40005736,12.5,12.8,6.947306447,7.4,10,68.5,69.3,68,65.4,34.3,35.2,13.79262158,9.1,14.8,3.285554392,3.249449399,-0.036104993,27697
658,21027,6.6,3.5,12.4,17687,30554,37395,11.63090129,8.9,9.7,25.4448614,25.9,26.4,80.5,81.7,79.3,56.7,44.2,46.1,19.97444634,11.8,13.5,0,0,0,18648
659,21029,4.5,2.2,7.9,29455,45106,51526,10.94923065,10.4,11.9,3.993024235,4.3,5.6,84.3,83.9,80.8,64.7,41.1,41.6,9.152492453,6.2,7,0.65321053,0.832843425,0.179632896,61236
660,21035,5.7,5.9,8.3,19408,30134,39194,11.41633065,8.1,8.8,12.34707748,13.7,14,72.4,68.4,62.6,69.1,30.3,32.6,13.49731552,9.8,9.2,2.223717705,2.691868801,0.468151096,34177
661,21037,3.4,2.6,6.9,29228,41903,51482,16.46355174,12.3,11.9,5.290185354,5.8,8.7,68.2,69,68.4,71,34.8,34.4,9.258843094,7.3,8.8,1.388011194,1.455719058,0.067707863,88616
662,21043,13.1,4.4,8.4,17083,26427,32424,13.39337594,10.7,11.6,6.576964478,10.3,12.6,80,81,78.3,51.3,37.3,40.3,22.19673071,19.2,15.1,0.929748224,1.07850794,0.148759716,26889
663,21047,6.8,3.3,12,21032,31177,37061,16.71371089,13.6,16.3,7.652908788,8.6,11.3,53.4,55.3,53.4,72.2,33.4,36.9,14.23580269,12.1,16,1.605203072,2.089531585,0.484328513,72265
664,21049,6.8,2.9,8.3,25323,39946,46575,14.23022599,12.1,13.6,5.689729265,5.3,9.2,68.3,68.7,67.7,65.1,36.3,37,14.33447099,8.4,12.3,1.961139271,2.504223992,0.543084721,33144
665,21051,7.5,4,23,12732,16271,20175,15.11227668,12.4,14.8,7.09962169,9.4,12.9,71.6,74.7,73.1,38.9,29,38.7,35.88225621,35.4,28.7,1.058804366,0,-1.058804366,24556
666,21059,5.7,3.7,6.5,24399,36813,42821,15.88407006,11.8,12.9,5.721868668,6.2,6.8,68.8,70.3,68.3,72.3,37.6,39.7,12.40878939,9.4,10.9,2.337648151,2.435960457,0.098312305,91545
667,21063,13.5,4.8,17.7,13890,21014,22097,15.11691136,9.7,11.8,11.93633952,15.1,17.7,78.8,82.3,78.2,44,31,42.9,33.2259796,20.8,27.3,0,0,0,6748
668,21065,12.2,3.6,11.6,16056,23318,28324,16.4874552,12.9,13.4,8.630393996,10.5,12.8,74.5,74,70.8,46.5,37.3,42,25.28873917,22.5,21.8,1.045273404,1.371921343,0.326647939,15307
669,21067,3.6,3.7,6.3,28056,39813,47469,19.30263065,11.5,12.3,8.402733728,6.8,9,53,55.3,55.9,80.2,22.4,21.1,10.22453537,8.2,11.1,2.679339148,3.105423167,0.426084019,260512
670,21071,8.2,4.2,10,15661,21168,27907,15.33687943,12.3,13.5,8.765798823,9,11.6,74.6,76.3,73.4,50.8,29.9,34.7,27.66642518,26.9,22.3,2.426898518,2.474022761,0.047124243,42441
671,21073,2.9,4.1,8.1,27484,40011,47976,17.24993795,12.2,13.7,6.244944184,7,10.8,64,64.8,64.8,76,31.4,33.4,8.643191332,6.9,11.6,1.824396586,2.034097343,0.209700757,47687
672,21075,8.8,4.4,15.2,16087,24382,31965,21.15716753,18,16.5,8.306188925,12.4,15.1,66.5,64.3,62.5,54.4,39,43.8,26.82323857,20.1,24,0,0,0,7752
673,21079,6.1,3.2,11.2,21057,34284,37095,12.55060729,9.4,9.8,10.0223169,10.5,10.7,74.5,76.4,77.7,54.3,35.7,43.4,14.55549099,11.6,13.1,0,0,0,14792
674,21081,4.4,3.7,9,24502,38438,42475,12.08191126,11.1,13.4,14.64160171,12.2,13.4,77,74.2,71.6,61.6,44.2,40.9,11.69216716,9,16.1,0,0,0,22384
675,21083,10.6,3.2,9.5,20647,30874,35277,11.90742057,10,10.6,7.922632159,9.2,10.7,77.9,77.9,73.8,62,38.9,39,13.03648608,13.1,14,1.323322891,1.512369018,0.189046127,37028
676,21085,8.6,3.2,9.9,17306,27639,33965,11.57998037,10,10.7,23.50181888,25,25.7,79.6,77.3,75.6,48.3,37.1,42.8,20.50406504,13.9,14.7,1.371970232,0,-1.371970232,24053
677,21089,6.3,3.9,8.7,24527,32142,42377,11.29718727,10.4,11,8.480589479,9,10.2,81.6,81.6,79.1,64.7,37.8,36.4,14.93596241,11.6,10.8,1.517985416,2.249871242,0.731885826,36891
678,21093,6.1,3.4,6.9,24431,37744,47540,12.93375394,11.9,12.9,9.318918919,8.4,7.9,63.5,66.9,63.4,75.3,34.3,34.5,11.2642403,8.2,9.7,1.996304713,2.251152123,0.25484741,94174
679,21095,9.2,5.2,8.2,14774,18665,26582,17.29920565,13.2,13.9,9.94910078,11.5,12.8,70.8,73.5,71.4,49.5,34.3,36.7,29.71533695,29.1,27.4,1.114390699,1.174628034,0.060237335,33202
680,21099,6.3,3.7,9.5,15671,25378,30969,13.10567605,10.4,10.9,11.7058914,15.9,17.1,75.6,77.3,75.4,45.3,35.1,38.5,22.53330323,18.6,20.8,0,0,0,17445
681,21101,5.5,3.5,7.7,25556,35892,40438,15.43250328,11.6,13.1,7.662279723,7,7.9,66.9,67.3,65.5,68.5,37.8,38.1,12.52767074,9.7,11.5,2.208391889,2.275312856,0.066920966,44829
682,21107,6.7,4,9.3,22155,30868,39312,14.80203959,11.9,12.6,8.098318241,8.9,10.4,75.2,74.7,70.8,62.5,38.3,36.9,14.91712707,13.6,13.3,1.676734238,1.891700166,0.214965928,46519
683,21111,5.1,3.3,8.7,27092,39457,45352,21.32731493,14.7,15.4,6.525631861,6.2,8.4,64.5,64.9,63.1,74.1,29.1,29.3,10.89242622,9.5,11.9,2.426456595,2.683087179,0.256630585,693604
684,21113,3.9,2.9,7.1,27059,40096,47494,12.57965542,11.1,12.9,5.424212686,5.3,8.7,68.4,67.1,66.9,69,32.3,30.9,10.8381333,8.4,11.9,0.947721626,1.203862606,0.25614098,39041
685,21115,7.9,4.1,9,15782,24911,30820,13.92366873,11.3,11.5,9.721778062,11.1,11.9,73.8,76.5,73.4,54.7,35.1,35.7,26.471476,21.7,17.6,2.21795692,2.943058221,0.725101301,23445
686,21117,3.2,2.4,6.6,30516,43906,53213,17.1093416,12.1,13,6.054986984,6.5,9,65.8,66.4,67.6,74.4,32.6,31.3,8.212074713,7.1,8.4,1.663761686,1.802408493,0.138646807,151464
687,21119,9.3,6.8,9.8,13329,20373,29451,15.59633028,12.6,12.9,9.407561774,11.4,14,78.4,79.6,77.8,45.1,30.8,32.9,35.69416499,26.2,20.6,0.793246076,0.793246076,0,17649
688,21121,7.8,4.1,13.7,12697,18294,21493,19.01560624,13.6,14.2,8.635239962,11.3,12.2,68.8,71.4,67,46.6,32.6,40,34.77583313,29.6,31.8,0,1.698380248,1.698380248,31795
689,21123,5.5,2.8,7.9,22405,32056,38891,11.82827103,10.5,11.6,6.654228856,10,9,79.7,80.2,75.6,59,40.2,40.5,15.91041303,12.6,10.8,0,0,0,13373
690,21125,6.9,3,8.8,18584,27015,36787,13.83782924,11.4,13,7.906399575,8.8,9.6,76.4,77,70.9,52.7,34.8,36.9,22.19312862,17.8,16.1,1.289955421,1.745233804,0.455278384,52715
691,21131,8,4.1,11,13692,18546,26857,15.31346351,12.9,11.6,6.490670901,11.2,13.7,77.6,82.3,82.2,40.4,30.1,31.3,33.1895458,30.2,22.8,1.128941214,0,-1.128941214,12401
692,21133,9.3,4.8,8.7,15112,21110,31283,14.86819894,11.5,12.3,9.964840859,11.6,13.7,78.6,80.9,77.3,45.6,32.9,35.1,28.97558455,23.7,21.7,0,0,0,25277
693,21141,5.8,2.6,9.4,21279,32474,34647,13.11498856,11.2,11.3,9.715616811,11.5,13.6,73.4,75.2,73.3,57.7,39.5,41.7,13.29963899,10.8,12.4,1.806344786,1.806344786,0,26573
694,21143,7.5,2.4,6.7,20239,31694,42079,10.16646849,8.1,7.7,31.93641618,30.8,31.4,79.8,81.8,80.5,61,36.5,38.9,10.00606428,10.2,10.8,1.237623762,0,-1.237623762,8080
695,21145,4.8,3.6,7.6,22606,33865,41630,16.54688191,12.2,12.6,7.091838585,8.6,9.2,68.2,68.7,66.5,73.1,33.3,30.5,12.18554763,11.4,11.7,3.14436609,3.556491742,0.412125653,65514
696,21147,14.9,5.4,15.6,10598,19348,22643,18.30429733,13.8,14,9.273058453,12,13.7,74.7,75.7,72.9,40.2,31,36,40.06073347,26.1,25.2,0.819672131,0.878220141,0.058548009,17080
697,21151,6,3.2,7.5,21388,32861,41894,14.60635596,10.7,11.7,6.7300522,8.3,8.8,62.1,59.7,60.9,64.8,29.7,29.7,16.62242189,12,12.7,1.975392256,2.370470708,0.395078451,70872
698,21155,5.8,3.5,5.8,18181,30387,37488,16.5748393,13.7,13.2,6.982829109,9.1,10.1,76.9,78.1,73.5,58.9,43.9,44.1,23.08217619,15.8,12.5,1.427630134,1.811992093,0.384361959,18212
699,21157,7.6,2.4,6.5,22413,35573,43326,8.967096541,7.9,9.6,13.88090677,15.7,17,82.8,82.6,80.4,67.6,38,41.3,11.24040307,6.6,9.6,0,1.261410788,1.261410788,30125
700,21159,7.6,4.8,17.1,15142,18279,25173,14.83469907,12.5,13,8.452203534,14,12.5,78.7,79.4,77.3,44.4,29.7,33.2,33.02935309,33.3,27.5,0,0,0,12578
701,21161,4.2,3.3,9.2,20582,30195,40523,15.86599241,11.1,13.5,7.786711807,11.7,13.3,64.9,67.4,67.6,60.7,35.8,38.2,17.11864407,12.9,14.5,2.738095238,3.154761905,0.416666667,16800
702,21163,6.3,4.3,9.3,23676,36966,43800,9.516033254,9.7,10.8,9.284832154,8,11,61.3,73.8,72,74.3,39.9,39.5,9.598115707,9.3,11,0.721089984,0,-0.721089984,26349
703,21177,8.7,3.9,8.3,18679,28566,36750,12.85761995,10.4,11.9,8.397365532,9.6,12,80.8,82.8,78.5,54.9,40.7,40.9,17.24214254,15.5,15.9,1.57040108,1.444768994,-0.125632086,31839
704,21179,5.3,2.4,7.5,24220,39010,44783,15.17956312,12.1,13.2,5.966781007,6.6,6.9,78,78,76.1,67.4,43.1,41.2,13.15370484,10,10.5,1.334151613,1.547615871,0.213464258,37477
705,21181,5.5,5.8,4.9,18070,29886,40259,12.69922879,10,11.1,10.54607509,11.2,13.9,71.9,74.7,75,55.4,37.6,45.3,18.25683342,9.7,14,0,0,0,6813
706,21183,8.3,3,9,18196,29557,36050,10.69492361,9.2,10.7,9.953917051,10.2,10.2,79.1,80.3,77,53.1,41.4,41.6,20.75471698,13.9,13.5,1.309128993,1.614592425,0.305463432,22916
707,21185,3,1.6,5.7,38416,63229,79417,10.18104604,7.8,9.1,4.722371005,4.4,6.1,83.1,86.9,85.6,80.2,26.5,23.9,5.036609718,2.9,5.8,1.299320023,1.710771363,0.41145134,46178
708,21191,3.9,3.2,9.3,22500,38125,44670,11.25670042,9.6,10.7,9.410288582,10.2,13.3,75.1,77.9,76.7,60.1,46.9,43.6,14.0634175,9.8,12.8,0,0,0,14390
709,21193,8.3,5.1,10.3,16202,22089,29547,15.49846081,13.2,14.2,8.361435365,10.1,11.5,75,77.4,74,47.6,31.4,36.7,28.75900535,26.1,24.5,0,3.096291256,3.096291256,29390
710,21195,7.7,4,7.8,17468,23930,32563,13.66412214,11.4,12.5,9.082058414,10.7,11.8,76.9,78.7,75,50.2,34.3,38.5,22.96886864,20.6,17.9,2.400488827,2.691457169,0.290968343,68736
711,21199,8.6,2.8,7.9,18198,27370,32771,12.88420176,10.1,11.9,15.50519527,16.4,18.2,75.7,76,72.2,56.2,34.8,36.8,19.06692318,14.8,15.3,2.41919704,2.810537738,0.391340698,56217
712,21203,9.9,3.7,9.1,14967,23475,26946,13.72180451,11.4,12.6,8.291372944,11,12.4,78.2,79.5,76.3,44.9,37,37.8,26.90772482,19.1,23.3,0,0,0,16582
713,21205,9,4.7,6.2,15922,28055,31604,15.47169811,10.2,11.2,8.406779661,11.8,12.3,66.7,69.8,65.5,57.9,29,32.4,24.22399329,15.9,19.4,1.403095863,0,-1.403095863,22094
714,21209,4.3,2.6,7.3,27563,47081,58028,14.08215856,11.5,11.8,7.325847596,6.7,9.8,66.2,69.8,70.9,69.1,33.3,31.4,12.42870009,7.3,11.6,1.361120353,1.693838662,0.332718309,33061
715,21211,2.8,2.6,5.6,28500,45534,55296,13.7494668,10.6,11.8,5.91660601,5.9,7.7,71.1,72.8,71.4,69.9,34.5,33.7,9.637010676,6.5,8.4,1.169871314,1.379848217,0.209976903,33337
716,21213,6.3,2.1,9.5,21793,36432,41323,15.81491713,11.5,12.9,6.561892417,8.6,9.2,70.4,71.8,67.9,58.9,41,42.7,12.23269717,8.5,12.3,1.767753734,2.133495885,0.365742152,16405
717,21217,4.2,4.3,10,21083,28089,35378,12.67673522,11.5,12.4,6.615139805,9.3,9.5,72.3,72.3,68.7,57.4,36.1,38,15.87025316,14.2,19.3,2.922318664,2.96593536,0.043616696,22927
718,21223,4.5,3.3,8.3,22372,36192,47798,8.635097493,8.5,9.7,10.51792829,8.7,13,81.5,80.7,78.2,61.6,40.9,41.8,13.00054855,10,13,0,0,0,8125
719,21225,7,8.1,8.6,23798,35018,39515,14.9068323,11.4,11.5,8.389427023,8.4,9.6,76.5,77.9,74.3,68.1,42.9,38.4,11.88235294,9.3,9,1.3429686,1.3429686,0,15637
720,21227,7.1,3.9,8,24175,36151,43954,15.48915759,11.2,12,7.23000161,7.8,7.5,65,64,60.3,70.9,31.3,30.5,13.31913418,10.8,11.9,2.539936448,2.723676531,0.183740083,92522
721,21231,8.8,4.1,13.3,12560,20863,25993,13.03839408,10.6,11.5,16.35220126,19.2,21,76,76.5,72.4,44.6,35.8,39.5,32.67860582,24.6,23.4,0,1.2548311,1.2548311,19923
722,21233,6.3,2.7,8,21189,31529,39635,13.48063555,10.3,10.8,9.164693947,11,11.2,78,78.1,76.4,60.7,43.5,42.2,13.05748266,12.4,11.9,0,1.274787535,1.274787535,14120
723,21235,7.8,3.4,10,14979,22075,28122,18.12405772,13,14.6,9.299201433,9.9,10.5,70.8,72.6,69.6,53,31.5,37.9,28.91566265,21.6,21.3,2.816115991,3.178586366,0.362470375,35865
724,21237,13.7,4.2,6.7,11000,19310,20910,16.35287789,12.5,13.6,11.80280677,13.7,16.3,74.4,73.9,71.4,42.8,30.8,34.8,41.01333333,29.9,37.6,0,0,0,7065
725,21239,3.1,1.9,6,32858,49491,56537,11.59369527,9.7,11.1,6.060606061,5.1,8.4,71.1,72.4,71,73.5,29.5,30.7,5.526407835,5.2,7.8,1.292657704,1.378834885,0.08617718,23208
726,22001,6.9,3.8,6.7,16022,26684,37261,18.85748971,14.9,16.4,10.05550114,8.9,10,71.3,72.2,70.7,54.6,38,39.4,26.96245734,21,17.2,1.495047655,2.072679703,0.577632048,58861
727,22003,10.6,3.2,5.8,15838,27777,36926,17.47714808,15.2,15.4,14.44108761,11.5,12.5,77.7,76.1,73.9,57.1,38,40.3,26.15911961,17.9,16.2,1.454402516,1.454402516,0,25440
728,22005,7,3.6,5.3,27435,44288,63716,16.25400898,13.3,14.2,8.636900543,8.5,7.3,78.3,82.3,80.8,68.5,41.7,38.7,15.11851377,10.7,9.1,1.187570961,1.370274185,0.182703225,76627
729,22007,7.2,5.2,7.6,20021,31168,45235,16.61298525,14.9,15.8,14.42619158,14.5,15.6,82.5,84,81.6,50.4,36.9,43.3,22.58553851,19.5,12.4,0,0.641354541,0.641354541,23388
730,22009,10.5,3.9,9.4,13451,23851,31412,18.97445934,15.7,17.2,12.62639357,11.1,14.5,74.8,74.4,72.1,50.5,37,37.5,32.73472575,21.7,18.3,1.71162701,1.783949278,0.072322268,41481
731,22011,6.7,4,7.7,22442,32582,45202,12.74925224,10.9,11.6,18.19043108,16.5,12.5,76.9,79.8,78.3,70.6,39.5,42.4,14.71284415,13,10,1.242951555,1.485478688,0.242527133,32986
732,22013,7.7,4.9,7.5,16043,23663,31870,21.4979853,17.7,18.5,17.40296401,22,24.4,78.6,77.9,74.7,62.6,41.3,42.7,25.58625493,21.8,20.8,0.888776028,1.333164043,0.444388014,15752
733,22015,6.5,3.4,7.3,26058,39203,51020,16.81237679,14.1,14.4,12.21923758,9.1,8.4,66.7,69.5,66.8,78.9,32.5,33.8,12.64927585,10.6,10.4,1.281660055,1.861458651,0.579798596,98310
734,22017,6.9,5.6,9.3,22395,31467,37181,26.18009275,19.8,20.8,13.35036937,9.5,8.8,64.4,63.8,61.9,73.4,32.2,34.9,19.10823159,17.1,15.3,2.466678035,2.664964051,0.198286016,252161
735,22019,6.2,4.2,7.7,24375,35372,43758,17.71511047,14.7,15.9,9.180140307,9.7,9.8,70.4,71.6,69.6,70.3,34.6,35.2,15.4939525,12.8,12.2,2.157132974,2.413156332,0.256023358,183577
736,22023,4.5,2.6,2,25164,34232,59555,9.842519685,9,8.7,37.32856291,32.7,28.3,85.1,85.1,87.8,61.1,42.8,46.9,14.26853707,9.1,10.7,0,0,0,9991
737,22025,8.6,4.1,12.3,14956,22528,36398,16.9297951,14.5,15.2,23.56948229,23.7,21.4,81.5,83.1,79.2,53.9,36.7,39.5,30.19491245,22.6,19.6,1.19047619,1.373626374,0.183150183,10920
738,22027,6.4,4.6,15.1,16073,25344,32292,21.09411219,17.6,18.7,19.27325968,19.8,22.5,75.4,75.8,74.4,60.9,35.2,40,25.72413793,21.4,21.6,1.246216842,1.068185864,-0.178030977,16851
